id,from,to,amount
090ff3a0-182d-4011-a7d2-8b321a480ac8,2a3406a7-d379-4b37-bde1-a180bfe73da0,641d3a5b-96e2-486e-90c1-84dc1b69e67e,487
1c6db602-89a4-466f-875f-3fe83d7f3aab,2a3406a7-d379-4b37-bde1-a180bfe73da0,e365fffb-e829-46fd-bfd4-d06d8b8fcbca,805
b37b1737-202a-4e7e-87a0-8a61590c1cd9,2a3406a7-d379-4b37-bde1-a180bfe73da0,bb663e74-e08e-459d-96f4-bfca40f7610b,686
48734dcc-4804-40e7-baf5-2a5465224440,2a3406a7-d379-4b37-bde1-a180bfe73da0,82093e5e-2e9f-4649-84aa-128e2e1e9d8a,1920
6a96b2c3-41b6-468b-be0c-455c49f5997c,2a3406a7-d379-4b37-bde1-a180bfe73da0,53a79963-505b-45f6-bd71-96f1450a3f58,6171
cb1dc2a5-17e8-4a90-a2a7-ffbae6ac36b4,2a3406a7-d379-4b37-bde1-a180bfe73da0,8f78cd9e-8e58-4191-876a-b6879d01d2df,7437
75007f29-8fb7-44f0-8189-d9fa6ad5207c,2a3406a7-d379-4b37-bde1-a180bfe73da0,d78463dc-792b-4630-8cce-16fdcda0cbee,454
8177d4fd-94ff-4306-9922-3fe0d22f6138,2a3406a7-d379-4b37-bde1-a180bfe73da0,6f562f24-daed-42c8-998d-9af0d1e19e07,4999
11d1cf66-9deb-4119-b526-a706397a9e38,2a3406a7-d379-4b37-bde1-a180bfe73da0,b4fc229d-4483-4a24-89d5-2a2cef596870,6464
db0cf469-5d10-45be-89ad-1933746c8e01,2a3406a7-d379-4b37-bde1-a180bfe73da0,8a498061-5da2-491e-8940-2d3bcfe9d613,7397
c9e3a400-3dfe-4444-b858-d3c94a895069,2a3406a7-d379-4b37-bde1-a180bfe73da0,56ba0363-95af-414a-b99e-b0e8df4e2df9,8577
0d080abe-8962-44fd-bfe5-d684474d5d56,2a3406a7-d379-4b37-bde1-a180bfe73da0,98c45931-5079-4a87-bf6b-f0ae90afb2d9,9759
3df90bc4-e22e-4f5d-a18f-ceaf74f7f40f,2a3406a7-d379-4b37-bde1-a180bfe73da0,2884dcf2-637d-46ab-8c24-88a2c01926e5,7331
327d6f57-47ca-4bdc-ab58-135c40f0fbc8,2a3406a7-d379-4b37-bde1-a180bfe73da0,3f7f350c-eb34-4a52-ad42-7bfa293d3062,6447
06d8613d-9a80-49f6-ab2f-77acf50f52d0,2a3406a7-d379-4b37-bde1-a180bfe73da0,f29b7263-1ecc-4976-8dca-1af23165b928,9581
7b3c31fc-e60e-4b2c-a1bf-2ca1445d929d,2a3406a7-d379-4b37-bde1-a180bfe73da0,43fc3a0f-10f3-47b9-9130-9a26f6f69e2b,765
07eec78c-5e5f-4e6e-a22c-b01d3805e532,2a3406a7-d379-4b37-bde1-a180bfe73da0,8e8018fb-3d05-4aed-84b0-009449e23b2d,4438
9a153a5a-eb90-4426-bed5-b2d6f1337b63,2a3406a7-d379-4b37-bde1-a180bfe73da0,a3ac3c39-11a5-41ef-b9aa-d5b70835ba48,8584
603dc300-442f-4993-a604-742db972b38a,2a3406a7-d379-4b37-bde1-a180bfe73da0,7aaebee8-9897-4e99-bb73-bf081c5bc828,2200
930f621a-e154-4f14-a66f-97d5eabc3bfc,2a3406a7-d379-4b37-bde1-a180bfe73da0,ec40bb04-26c3-4a94-b764-21806feb73d3,3219
d2b7013c-9eee-4303-baa6-72417fe42b3a,2a3406a7-d379-4b37-bde1-a180bfe73da0,be68bb29-63b9-4803-8976-a7ed3b742894,3754
6882dec4-3081-4216-9830-705d8d24c630,2a3406a7-d379-4b37-bde1-a180bfe73da0,4e6ca9ad-1b4d-4445-9808-7e97ae3ad9d1,2454
6c213e26-5035-422c-b391-0057e79f1d7a,2a3406a7-d379-4b37-bde1-a180bfe73da0,1ca955f5-e1d9-47f9-9ef0-b10683440078,5074
1681455a-26f5-485e-baea-e7ca9b225cb7,2a3406a7-d379-4b37-bde1-a180bfe73da0,20bff85a-4abd-477a-bed1-a01b5e898ad9,2789
346650be-d294-4d08-bcff-34ed9b66487d,2a3406a7-d379-4b37-bde1-a180bfe73da0,4ca8013d-3ef5-45e9-856b-5d6cad38860c,4682
fe6ea853-02d3-4b93-86e5-65c51081bb27,2a3406a7-d379-4b37-bde1-a180bfe73da0,171c6309-80d7-4545-b204-39fd10e35d5a,9754
7c5e2b5a-b4c2-4e85-b141-0545ef55a3c8,2a3406a7-d379-4b37-bde1-a180bfe73da0,558a296c-b331-4fd7-a548-d760961c160b,2917
401cccfc-6f4c-4d99-b983-95f9d07bd084,2a3406a7-d379-4b37-bde1-a180bfe73da0,de9c3184-36ce-40e5-8453-219fad6b5cd2,4558
a53acd11-9d8c-4e12-a8a4-7c0d5be935b6,2a3406a7-d379-4b37-bde1-a180bfe73da0,c1c98476-08ee-4a1f-8cc8-a3322e4e9e0a,6200
1d15b855-e975-47c4-8cb3-053e76520753,2a3406a7-d379-4b37-bde1-a180bfe73da0,efbd4488-3f70-4ac3-b8fe-2b4d6d9fd82b,9886
8df89a04-94e1-4d4b-8a60-6fd7ce84a747,2a3406a7-d379-4b37-bde1-a180bfe73da0,adf34a9e-5cda-460d-b7e4-87207ea420eb,9926
47b1d618-542e-41f0-bfef-2f38a9aff67a,2a3406a7-d379-4b37-bde1-a180bfe73da0,c833cdf6-c152-43a0-af18-61f2097d3e9c,1349
2c28b9e8-f2ea-4524-a5be-378943338749,2a3406a7-d379-4b37-bde1-a180bfe73da0,1eb18cf8-50f1-4e35-a433-aca3e9e2eced,4835
8dfe4a40-ec57-4f6a-90e3-5f8d99314c07,2a3406a7-d379-4b37-bde1-a180bfe73da0,606078d3-c98b-4b16-be04-ba82212453ee,1742
f420a0db-a161-4bf0-b23c-6ad2ff9e8e56,2a3406a7-d379-4b37-bde1-a180bfe73da0,1e1010cb-654c-4965-9633-d693ea96ae95,7527
3b2b45f4-5059-4f89-ad97-4be7ba43f9c8,2a3406a7-d379-4b37-bde1-a180bfe73da0,213f57bc-c7c2-455d-bb16-a5b59237127a,2716
c9beeef8-d59e-4359-97c8-0fd99f8ab6d0,2a3406a7-d379-4b37-bde1-a180bfe73da0,6f633c10-84ae-4c72-be71-44c2d03cf7fb,8724
627baf82-9ce3-40e4-84b6-80f471c8634e,2a3406a7-d379-4b37-bde1-a180bfe73da0,182af080-5e78-40db-9c88-b68d5af46f2c,1674
d755fd89-f314-47aa-951a-428c6b4115c2,2a3406a7-d379-4b37-bde1-a180bfe73da0,22619597-e6e8-482e-8f91-d602572effc0,8986
f16f2057-7ca7-4154-9ac3-6fb7235326f0,2a3406a7-d379-4b37-bde1-a180bfe73da0,b9ad45ce-594e-422c-9437-2431a9966d51,3637
66d4d3fa-2670-4720-a78e-b0a40462b3b3,2a3406a7-d379-4b37-bde1-a180bfe73da0,9db3ab8a-3a6f-4573-ab47-3c303651e5ee,4862
0fb764b6-4110-45bf-bff4-befd9b6835eb,2a3406a7-d379-4b37-bde1-a180bfe73da0,15dace89-7009-4654-b20f-546c20913988,4706
ed5fab45-9937-4672-984d-46b40fdc0d19,2a3406a7-d379-4b37-bde1-a180bfe73da0,9078ff1f-06a6-45ef-83ab-f352e462e350,9268
ed40f29d-0709-4539-bdd2-2c3d8ceed14f,2a3406a7-d379-4b37-bde1-a180bfe73da0,a3a70f85-ca75-4c07-8f22-78fc7b9b9344,1770
5c703c8d-ddc0-4d57-a16b-9c8327e6f65f,2a3406a7-d379-4b37-bde1-a180bfe73da0,4c023f91-f3e0-4db0-961f-472653b4702c,7081
6cbf35b4-ceba-4356-a293-6e78aa88745d,2a3406a7-d379-4b37-bde1-a180bfe73da0,e5a72682-a282-49ca-8f6b-3e9d9d0c7d0b,1765
c1362789-35c9-4764-a0cc-84ba8c6fdf81,2a3406a7-d379-4b37-bde1-a180bfe73da0,b4cf890d-3069-490f-848a-c0df37556119,6751
c0747f5f-e281-4183-b649-f94cad012549,2a3406a7-d379-4b37-bde1-a180bfe73da0,f34b4263-2b46-4d6d-9c11-54dc8f40bc4f,6261
751f9efe-0fe5-4755-a5a6-6b82249060a5,2a3406a7-d379-4b37-bde1-a180bfe73da0,25098ef4-e6ba-4395-ba4c-fe781f8280cc,5109
a4bbc107-5a84-4756-b26c-798c422f97bd,2a3406a7-d379-4b37-bde1-a180bfe73da0,89ce84be-e1b5-4f7d-a79a-d79bb7e1c653,1182
38130904-81ed-41c2-a2ba-738fe3880638,2a3406a7-d379-4b37-bde1-a180bfe73da0,cbe2eff8-d366-4861-97f1-f2e5743b301e,6138
0cc057f7-6058-4cc9-9730-961ab4886a93,2a3406a7-d379-4b37-bde1-a180bfe73da0,546182b0-4278-4b53-ba3f-fb5d096de8bd,538
08425596-cb97-4abe-805f-8c5f3d7b09f3,2a3406a7-d379-4b37-bde1-a180bfe73da0,ca9a9f13-4bf4-43f8-87bc-058cd08c729d,5148
3955828f-7812-48d9-9ec5-94e4610b25cd,2a3406a7-d379-4b37-bde1-a180bfe73da0,e4a33703-2016-4609-9969-90b7952be068,3389
e342d641-8e13-4fd8-a3c0-751d5d2a85c2,2a3406a7-d379-4b37-bde1-a180bfe73da0,be0eaadb-1ee0-474d-b6aa-aa9d05697dcf,5626
01aabcc3-6536-4d4f-b50d-1c70491585de,2a3406a7-d379-4b37-bde1-a180bfe73da0,7917533c-ee67-4fbf-8e0f-def8d799de5c,2168
fd9161ab-7457-48ec-9bfd-8188569ae3bb,2a3406a7-d379-4b37-bde1-a180bfe73da0,23ecea3c-e28a-42db-8ec3-d09a697480cb,3205
1a6e9f8c-fba8-4223-aad9-4973aef3009b,2a3406a7-d379-4b37-bde1-a180bfe73da0,10ff9798-5c9b-4531-9ede-ba6c59cdef96,2926
3fff3895-5abd-4729-b854-8d27e0113023,2a3406a7-d379-4b37-bde1-a180bfe73da0,3f2b4de1-33e6-44a8-b4a2-c78e9daa42b4,8330
0b6ce315-d550-4345-8eaf-997311810aa8,2a3406a7-d379-4b37-bde1-a180bfe73da0,a6281121-0fbe-4d4e-bc2d-b3e043639db1,2642
a812f8b1-1801-4fb8-ab70-5db88d95d18f,2a3406a7-d379-4b37-bde1-a180bfe73da0,5b606ee1-ceb2-449a-8b35-364b9a3b107d,3922
034e38a9-5bc9-4964-864b-3294f46d7022,2a3406a7-d379-4b37-bde1-a180bfe73da0,a57c8721-4897-4d7e-92c6-c2ede52e91b2,1270
a7953d29-1741-4c87-bfa3-1d04f433fae7,2a3406a7-d379-4b37-bde1-a180bfe73da0,e61728c0-98df-4547-940d-54f1b63b5fa2,9177
2ed0e53b-a771-42c0-8980-caa0ac3067a2,2a3406a7-d379-4b37-bde1-a180bfe73da0,ac95b3e0-8f59-47de-9dea-17b84bf4b44c,3793
55d7529f-c408-4ccc-8fd4-88421bb12be9,6f370565-c754-4b8f-8e44-32f115c58049,a4405733-f65a-48cf-9d38-4de2f4c06401,3341
94c59cbf-0f53-43de-8282-0efa13f5d95c,6f370565-c754-4b8f-8e44-32f115c58049,708c8d98-2140-4180-a23c-83b523953da0,5493
f0d29a0d-faf4-4944-85cb-e7d41e94591d,6f370565-c754-4b8f-8e44-32f115c58049,d9ec653b-a1ed-49c0-a948-55e707366012,8605
32f187a0-f567-4c6f-9f8f-0d9971c290b2,6f370565-c754-4b8f-8e44-32f115c58049,134b01ad-e0ec-4ac9-a355-48c3f1157256,533
f1ad2ca4-7191-4917-b972-ed777b7ee1af,6f370565-c754-4b8f-8e44-32f115c58049,51a1af7a-720f-4978-8aff-72eef77f253e,8975
0aadb923-fac9-40f3-ad1b-a53b21976cd3,6f370565-c754-4b8f-8e44-32f115c58049,f454eed5-e534-4230-958d-0a4503a0b912,3590
491c8cee-be71-4ccf-be6f-d087c1e9a793,6f370565-c754-4b8f-8e44-32f115c58049,85ae12a5-3592-4b4e-a2bb-1f8f5b855db6,9343
aaa6efda-e1e8-4c57-8f6a-1ff593304fb8,6f370565-c754-4b8f-8e44-32f115c58049,a4ad760d-2fe2-43e5-b1b4-4bba6a7b6785,4480
a4ff2983-4f6d-40f1-9ecb-500f7b34b576,6f370565-c754-4b8f-8e44-32f115c58049,4f709ee2-8468-4bb5-b7fa-61b497b1a479,7727
effc2f31-4824-476d-ac5d-724ed3928e2b,6f370565-c754-4b8f-8e44-32f115c58049,ba1e6a5b-89c2-43ad-aadd-f1f67a031cd9,8350
c652697d-2331-44e2-9c77-cdb1b0f27e45,6f370565-c754-4b8f-8e44-32f115c58049,41655a67-a139-41c1-8793-e62a5cfcb374,3896
581c96f9-6e19-4dae-9778-af27848eb87a,6f370565-c754-4b8f-8e44-32f115c58049,2c8d349f-88dc-45ad-9cab-8af02f5a27f5,9810
0ab43338-f6e5-47de-af32-b4be7519cc62,6f370565-c754-4b8f-8e44-32f115c58049,11ea81af-c0c2-4cb1-83cb-7e18e4afbaab,7516
31953721-b577-4724-8c72-505fa7b1d8a9,6f370565-c754-4b8f-8e44-32f115c58049,c9ac9210-08c2-43f3-a0c9-0af608831954,363
3da183a2-f8b8-4c00-96d2-65e0a75b86fb,6f370565-c754-4b8f-8e44-32f115c58049,5d88affa-cc02-4cd4-8c83-53d1746128f3,3758
b9f12b95-d76c-421c-ab86-3b455ae095a0,6f370565-c754-4b8f-8e44-32f115c58049,c8593698-0b2f-48bd-ad4c-9f53f0e294d5,4347
c96b847f-128d-40ac-89a8-04262ba70370,6f370565-c754-4b8f-8e44-32f115c58049,623a14d0-b857-41ae-b357-a55e40db6412,8810
7c028abd-1fce-428c-8ec0-0fab62466c32,6f370565-c754-4b8f-8e44-32f115c58049,b501ef2e-a3cc-4a63-8087-9f644e1539de,8207
9467be57-69e0-43c0-9e64-763d84f84459,6f370565-c754-4b8f-8e44-32f115c58049,31322c28-adee-43ed-8b52-fc452ee55ac2,1351
0821e081-3688-4290-a723-cb34a2d29659,6f370565-c754-4b8f-8e44-32f115c58049,b6403dd4-c1aa-4a53-b080-6ce1eb4a516a,8429
aa89b9dc-9150-41e6-8002-c482659c08c9,6f370565-c754-4b8f-8e44-32f115c58049,e91f93d2-7c02-4c1a-84f5-26d8df726d19,3362
18866dd3-351e-49d5-883a-dd4a72013730,6f370565-c754-4b8f-8e44-32f115c58049,1ac55547-8bd8-4c10-934d-9ca201d7f2b1,7732
c9144ab8-5f06-4e83-a969-0240476b77ef,6f370565-c754-4b8f-8e44-32f115c58049,8c46ab17-cf77-43fe-8473-449a8aa99e7a,2777
f2f599aa-da40-4972-b9cb-142c72a597eb,6f370565-c754-4b8f-8e44-32f115c58049,c4042fcf-31fd-4efd-bf1f-9794fbd956f6,2090
9ae249bd-6bf4-47a6-aa90-820fadc31b42,6f370565-c754-4b8f-8e44-32f115c58049,530d11cb-1408-4886-9d4a-006e44bdefea,9530
d41666d8-d88e-4295-bb41-cdbff59f36aa,6f370565-c754-4b8f-8e44-32f115c58049,15717dfa-150c-4423-b5a3-d4c4b6fa5cf9,744
f1acc65d-5f61-437b-8be2-78c30a76b34d,6f370565-c754-4b8f-8e44-32f115c58049,8f4751c4-3988-4054-89b6-025e4844ca6a,4030
4cecf4a7-b71a-45dd-ac1d-2bab2a53362d,6f370565-c754-4b8f-8e44-32f115c58049,91b556df-a6a7-4a3b-acc3-473600b4ffe3,8575
c057e67f-ce4e-434a-bd19-01c04609e787,6f370565-c754-4b8f-8e44-32f115c58049,4a68508b-f492-4fbb-b048-dab69f04875f,8774
f052e215-9948-4290-b77a-f2e8815c846e,6f370565-c754-4b8f-8e44-32f115c58049,2b767713-590a-4e19-8ab1-bfcb2ea3688a,3666
b3d14d7c-343c-4a7e-ab79-cee6cc26718a,6f370565-c754-4b8f-8e44-32f115c58049,9c91748c-7a28-43a6-a423-36629367b0b5,9478
8416cd40-61d6-4548-b301-14994ad1e0cc,6f370565-c754-4b8f-8e44-32f115c58049,92367ced-95c6-4609-93e4-f661ab32e7d3,1783
89892aeb-a1da-46f6-a266-cb7f1b93c4b6,6f370565-c754-4b8f-8e44-32f115c58049,ecda195f-c08a-41c0-a7fe-179dc5d244d0,4821
a6c19a0e-4737-41e7-bfde-0073edb1ea67,6f370565-c754-4b8f-8e44-32f115c58049,8aa98fd7-5b84-43e1-844e-a47be3002900,8915
996ea057-4108-4604-9a47-2d8847ee926f,6f370565-c754-4b8f-8e44-32f115c58049,9149eece-bcde-4a48-9686-ac29d94f00d7,5757
0476d24c-fb79-43ef-b824-e605d324a985,6f370565-c754-4b8f-8e44-32f115c58049,49bcb405-b5ae-4938-98d9-154e3e002d62,4046
d589cbec-ed83-428a-9244-03113fe0e75c,6f370565-c754-4b8f-8e44-32f115c58049,e56fb99b-509e-4171-ab19-e9921b8d1113,5614
ed7f7650-56d3-491a-a6dd-f51536700f70,6f370565-c754-4b8f-8e44-32f115c58049,fa54a3b8-be0e-41b0-9ab9-143431e09bb8,3265
15fc6ba5-01d6-4410-9b62-57e5e74a8c34,6f370565-c754-4b8f-8e44-32f115c58049,c90bbd7d-90da-482d-bbf4-8378746bf869,5306
402041aa-3301-41a6-89c7-2ea043a7688c,6f370565-c754-4b8f-8e44-32f115c58049,3ea90bc1-dd9b-4d25-9744-a21020e87ff8,1068
f9319d08-c904-4ccc-8653-f9d47d7e504b,6f370565-c754-4b8f-8e44-32f115c58049,7a9ea901-4e1e-4a04-b109-9c2b6b1e3d1a,4673
0765dc50-e613-46c7-8629-3ed756624be1,6f370565-c754-4b8f-8e44-32f115c58049,4160d024-b557-4d63-bd76-98dda283a662,7104
e3d49210-400f-4631-ad8d-0be3656f2343,6f370565-c754-4b8f-8e44-32f115c58049,3df8ef5d-8584-422d-a497-1a066f6e5c61,6399
09bd81ed-4bc3-4927-8184-442482d3aabe,6f370565-c754-4b8f-8e44-32f115c58049,a097d3fb-4436-4f64-a8f3-f3da698d9bd5,1985
e6847bf3-9912-4c05-8af8-eb420d91b507,6f370565-c754-4b8f-8e44-32f115c58049,2a47a190-caa7-4f43-aea6-b613ca8acec9,1760
62ed39d2-d758-4721-8147-05d70cd2bb03,6f370565-c754-4b8f-8e44-32f115c58049,0217de3f-69e2-4df3-ba69-a74405b18f01,2304
22629908-f82c-4ab8-b1b7-672bf00c2ee8,6f370565-c754-4b8f-8e44-32f115c58049,a4cb66d5-1217-4e97-8e59-08be9552589e,9615
450ad0e2-4339-41f4-a64b-d1259a3e23f7,6f370565-c754-4b8f-8e44-32f115c58049,069a5ddf-e681-4a09-bf4d-8cf1c9a2484e,9990
2ea25851-5d72-4c36-a643-39bd2827a438,6f370565-c754-4b8f-8e44-32f115c58049,54792116-4730-408b-be3d-478c3bfbe743,7217
584123ef-03be-4e3f-8ae6-82c420d8561a,6f370565-c754-4b8f-8e44-32f115c58049,41d0405e-601e-414f-ac16-d6b487a7788b,2775
2ff7c045-b21c-4cbd-9852-2f131c40a887,6f370565-c754-4b8f-8e44-32f115c58049,543a5561-0d9c-45b3-b6ee-7551de814816,3283
6e935e52-0801-4320-9fa0-2d541b1ced0f,6f370565-c754-4b8f-8e44-32f115c58049,ab38d3b3-f567-4436-8930-a5d80cee79dc,1132
122b7341-f1c8-4d11-ae8e-f8184acdf318,6f370565-c754-4b8f-8e44-32f115c58049,9404986c-b899-4e01-974e-fb8dff43e50c,6685
355bc419-47c4-42e9-a076-b6b39ce9292c,6f370565-c754-4b8f-8e44-32f115c58049,4b2a1c0e-8fbc-41b4-99e9-be884690bef7,210
df6e6089-131c-4d64-a546-5928faf53eac,6f370565-c754-4b8f-8e44-32f115c58049,90373f9e-77be-417a-ad70-0a9c1dc3d94a,9252
95d1d3dc-e4e0-4ab6-af1c-69968d5ff6a9,6f370565-c754-4b8f-8e44-32f115c58049,12fa178e-a2a8-43f9-87b9-1f0afca751a0,789
3a386778-62bb-4c31-8d15-abacef9c9897,6f370565-c754-4b8f-8e44-32f115c58049,c3621ce7-569e-4037-8108-c046c87a1827,4530
4db511d9-7792-4b14-8f02-9e54fffd5d09,6f370565-c754-4b8f-8e44-32f115c58049,8654656d-4db1-4fa5-ad5c-7ff136ce735a,7359
94d9963d-635f-4fe7-a708-36bf721957f6,6f370565-c754-4b8f-8e44-32f115c58049,1458239f-8c82-4312-978e-8ed292d03367,8470
fb551ae9-4f67-428a-bb08-9dfed130fe0a,6f370565-c754-4b8f-8e44-32f115c58049,af201085-0979-456d-bea3-858905105e0f,5157
c427c77e-7587-4420-9992-3dbf4401dab8,6f370565-c754-4b8f-8e44-32f115c58049,326cefb2-efd1-4f3b-89cc-199de896bced,7400
b6f06007-10ad-416d-82f7-8fdfaffd8bbc,6f370565-c754-4b8f-8e44-32f115c58049,92ebf257-9d51-41a0-9d5c-86c660184a98,4097
79f06719-0b53-4690-b844-e9eabf1268d3,6f370565-c754-4b8f-8e44-32f115c58049,68b3c1d4-5f32-499e-8f66-9db45926602b,952
fb847b61-2a2e-4124-80cf-a5f429d6e576,6f370565-c754-4b8f-8e44-32f115c58049,2588fe88-691f-4e1d-a773-6f91390e2cb4,8064
54dff623-b26f-47bf-82ee-3cc3dd43315f,6f370565-c754-4b8f-8e44-32f115c58049,a2282ae4-da5b-48f3-bdd1-4fdab0018349,591
ba8a8bd3-15d3-45b9-8f05-f07b15fe13bf,6f370565-c754-4b8f-8e44-32f115c58049,a3780626-98f5-491b-86a3-99377ff6c107,5470
80b239bb-30a0-41fd-b5a6-75f64eec5bde,6f370565-c754-4b8f-8e44-32f115c58049,502cba47-3e1f-41bb-9cad-289a998833a6,7925
d5b90545-40d2-472b-bb89-c9a5ca9adf25,6f370565-c754-4b8f-8e44-32f115c58049,7d1fde56-fa4f-4deb-aa2f-efac0b4df852,5069
c6b714ab-a7a5-4341-ba5d-6c9f5c30f017,6f370565-c754-4b8f-8e44-32f115c58049,961161e3-bd87-4fb5-92f3-59b2adbf7981,7236
